TransactionID,Date,Month,Month_Num,Quarter,Year,Region,Vendor,Category,Product,Unit_Price_BDT,Quantity,Discount_Pct,Total_Sale_BDT,Customer_Segment,Sales_Channel,Payment_Method
TXN1585,2024-11-27,November,11,Q4,2024,Dhaka,Greenfield Distributors,Agro Products,Potato (Sack),1100,6,13.2,5728.8,Wholesale,Online,Nagad
TXN1586,2024-11-27,November,11,Q4,2024,Rangpur,Padma Enterprise,Agro Products,Hybrid Seeds,300,41,7.6,11365.2,Retail,In-Store,Cash
TXN1587,2024-11-27,November,11,Q4,2024,Sylhet,Greenfield Distributors,Cosmetics & Beauty,Face Cream,250,6,6.2,1407.0,Corporate,Field Agent,Credit Card
TXN1588,2024-11-27,November,11,Q4,2024,Chattogram,Al-Amin Wholesale,Stationery & Office,Notebook,60,28,14.4,1438.08,Government,Online,Bank Transfer
TXN1589,2024-11-27,November,11,Q4,2024,Rangpur,Dhaka General Supplies,Home & Furniture,Pillow,350,45,4.1,15104.25,Retail,Online,bKash
TXN1590,2024-11-27,November,11,Q4,2024,Sylhet,Sonali Commerce,Electronics,Laptop,55000,19,6.8,973940.0,Corporate,Distributor,bKash
TXN1591,2024-11-27,November,11,Q4,2024,Chattogram,Prime Goods BD,Home & Furniture,Steel Almirah,8500,32,10.2,244256.0,Wholesale,Field Agent,bKash
TXN1592,2024-11-27,November,11,Q4,2024,Mymensingh,Teesta Traders,Pharmaceuticals,Vitamin C,30,15,5.4,425.7,Corporate,In-Store,Credit Card
TXN1593,2024-11-27,November,11,Q4,2024,Khulna,Rahim & Sons Co.,Stationery & Office,Ballpoint Pen Box,180,40,8.0,6624.0,Government,In-Store,Cash
TXN1594,2024-11-28,November,11,Q4,2024,Barishal,Surma Trade Co.,Food & Beverage,Rice (50kg),2800,8,2.0,21952.0,Retail,Field Agent,bKash
TXN1595,2024-11-28,November,11,Q4,2024,Chattogram,Shovon Brothers Ltd.,Stationery & Office,Ballpoint Pen Box,180,38,7.1,6354.36,Government,Field Agent,Cash
TXN1596,2024-11-28,November,11,Q4,2024,Dhaka,Metro Trading House,Stationery & Office,Printer Paper,550,40,12.2,19316.0,Corporate,Distributor,Nagad
TXN1597,2024-11-28,November,11,Q4,2024,Dhaka,Dhaka General Supplies,Food & Beverage,Rice (50kg),2800,7,10.0,17640.0,Government,Distributor,Nagad
TXN1598,2024-11-28,November,11,Q4,2024,Rangpur,Greenfield Distributors,Food & Beverage,Noodles,25,32,3.2,774.4,Government,Field Agent,Credit Card
TXN1599,2024-11-28,November,11,Q4,2024,Rangpur,Teesta Traders,Electronics,Rice Cooker,2200,28,3.4,59505.6,Government,Distributor,Nagad
TXN1600,2024-11-28,November,11,Q4,2024,Dhaka,Shovon Brothers Ltd.,Electronics,Rice Cooker,2200,39,4.5,81939.0,Retail,In-Store,Cash
TXN1601,2024-11-28,November,11,Q4,2024,Sylhet,Jamuna Suppliers,Stationery & Office,Notebook,60,23,0.1,1378.62,Government,Field Agent,Nagad
TXN1602,2024-11-28,November,11,Q4,2024,Chattogram,Shovon Brothers Ltd.,Pharmaceuticals,Antacid Syrup,80,13,0.3,1036.88,Corporate,In-Store,Cash
TXN1603,2024-11-29,November,11,Q4,2024,Barishal,Bangladesh Agro Depot,Pharmaceuticals,Saline,40,16,5.9,602.24,Corporate,Distributor,Bank Transfer
TXN1604,2024-11-29,November,11,Q4,2024,Khulna,National Suppliers Ltd.,Clothing & Textiles,Panjabi,950,49,1.8,45712.1,Government,Field Agent,Bank Transfer
TXN1605,2024-11-29,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Clothing & Textiles,Panjabi,950,2,7.5,1757.5,Corporate,Distributor,Nagad
TXN1606,2024-11-29,November,11,Q4,2024,Dhaka,Metro Trading House,Pharmaceuticals,Paracetamol,10,13,4.3,124.41,Wholesale,Distributor,Bank Transfer
TXN1607,2024-11-30,November,11,Q4,2024,Mymensingh,Surma Trade Co.,Food & Beverage,Noodles,25,7,5.9,164.67,Retail,Online,bKash
TXN1608,2024-12-01,December,12,Q4,2024,Chattogram,Rupsha Distributors,Cosmetics & Beauty,Hair Oil,180,19,0.9,3389.22,Retail,In-Store,Credit Card
TXN1609,2024-12-01,December,12,Q4,2024,Khulna,National Suppliers Ltd.,Pharmaceuticals,Antibiotic,150,48,10.4,6451.2,Government,Field Agent,bKash
TXN1610,2024-12-01,December,12,Q4,2024,Rangpur,Sonali Commerce,Pharmaceuticals,Antacid Syrup,80,43,10.8,3068.48,Corporate,Field Agent,Cash
TXN1611,2024-12-01,December,12,Q4,2024,Chattogram,Metro Trading House,Home & Furniture,Bed Sheet Set,950,33,3.2,30346.8,Government,In-Store,Credit Card
TXN1612,2024-12-01,December,12,Q4,2024,Dhaka,Bismillah Trading,Home & Furniture,Steel Almirah,8500,10,8.2,78030.0,Government,In-Store,Nagad
TXN1613,2024-12-01,December,12,Q4,2024,Chattogram,Halda Merchants,Electronics,Smart TV,35000,1,6.2,32830.0,Retail,Distributor,Nagad
TXN1614,2024-12-02,December,12,Q4,2024,Sylhet,Prime Goods BD,Food & Beverage,Rice (50kg),2800,34,4.3,91106.4,Wholesale,Field Agent,Credit Card
TXN1615,2024-12-02,December,12,Q4,2024,Dhaka,Jamuna Suppliers,Clothing & Textiles,Panjabi,950,3,12.8,2485.2,Corporate,Field Agent,Bank Transfer
TXN1616,2024-12-03,December,12,Q4,2024,Chattogram,Halda Merchants,Agro Products,Potato (Sack),1100,27,14.6,25363.8,Wholesale,In-Store,Bank Transfer
TXN1617,2024-12-03,December,12,Q4,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Lipstick,150,12,5.9,1693.8,Government,Online,Cash
TXN1618,2024-12-03,December,12,Q4,2024,Mymensingh,Greenfield Distributors,Pharmaceuticals,Antacid Syrup,80,44,8.3,3227.84,Corporate,In-Store,Bank Transfer
TXN1619,2024-12-03,December,12,Q4,2024,Rangpur,Dhaka General Supplies,Home & Furniture,Bed Sheet Set,950,48,6.2,42772.8,Wholesale,Online,Credit Card
TXN1620,2024-12-03,December,12,Q4,2024,Sylhet,Rahim & Sons Co.,Agro Products,Hybrid Seeds,300,3,2.2,880.2,Retail,Distributor,Credit Card
TXN1621,2024-12-03,December,12,Q4,2024,Dhaka,Metro Trading House,Food & Beverage,Mineral Water,20,35,8.1,643.3,Retail,Field Agent,bKash
TXN1622,2024-12-03,December,12,Q4,2024,Chattogram,Halda Merchants,Food & Beverage,Rice (50kg),2800,1,2.9,2718.8,Retail,Online,Cash
TXN1623,2024-12-03,December,12,Q4,2024,Dhaka,Meghna Traders,Electronics,Mobile Phone,18000,29,6.2,489636.0,Government,Online,Nagad
TXN1624,2024-12-04,December,12,Q4,2024,Dhaka,Star Mart BD,Food & Beverage,Noodles,25,29,10.4,649.6,Corporate,Distributor,Nagad
TXN1625,2024-12-04,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Food & Beverage,Biscuit Pack,120,10,2.7,1167.6,Retail,Online,Nagad
TXN1626,2024-12-04,December,12,Q4,2024,Dhaka,Bismillah Trading,Agro Products,Potato (Sack),1100,28,14.5,26334.0,Government,Online,Cash
TXN1627,2024-12-04,December,12,Q4,2024,Khulna,Dhaka General Supplies,Electronics,Rice Cooker,2200,28,11.6,54454.4,Government,Distributor,Cash
TXN1628,2024-12-04,December,12,Q4,2024,Rajshahi,Rahim & Sons Co.,Food & Beverage,Mineral Water,20,49,5.4,927.08,Corporate,In-Store,Cash
TXN1629,2024-12-04,December,12,Q4,2024,Rangpur,Sonali Commerce,Electronics,Laptop,55000,37,10.2,1827430.0,Government,Distributor,bKash
TXN1630,2024-12-04,December,12,Q4,2024,Chattogram,Halda Merchants,Agro Products,Potato (Sack),1100,19,0.6,20774.6,Wholesale,In-Store,Nagad
TXN1631,2024-12-05,December,12,Q4,2024,Dhaka,Meghna Traders,Food & Beverage,Mineral Water,20,46,6.9,856.52,Retail,Online,Bank Transfer
TXN1632,2024-12-05,December,12,Q4,2024,Chattogram,Al-Amin Wholesale,Stationery & Office,Printer Paper,550,16,0.1,8791.2,Government,Online,Bank Transfer
TXN1633,2024-12-05,December,12,Q4,2024,Rajshahi,Surma Trade Co.,Food & Beverage,Mineral Water,20,11,11.5,194.7,Wholesale,Distributor,bKash
TXN1634,2024-12-06,December,12,Q4,2024,Chattogram,Karnaphuli Goods,Home & Furniture,Plastic Chair,600,12,9.9,6487.2,Retail,In-Store,Nagad
TXN1635,2024-12-06,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Antacid Syrup,80,3,6.1,225.36,Retail,Field Agent,Bank Transfer
TXN1636,2024-12-06,December,12,Q4,2024,Chattogram,Karnaphuli Goods,Clothing & Textiles,Jeans,800,26,14.4,17804.8,Corporate,Distributor,Bank Transfer
TXN1637,2024-12-06,December,12,Q4,2024,Khulna,Teesta Traders,Stationery & Office,Notebook,60,36,3.7,2080.08,Retail,Distributor,bKash
TXN1638,2024-12-06,December,12,Q4,2024,Dhaka,Meghna Traders,Electronics,Mobile Phone,18000,14,1.4,248472.0,Wholesale,Online,bKash
TXN1639,2024-12-06,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Vitamin C,30,19,8.6,520.98,Wholesale,Field Agent,Bank Transfer
TXN1640,2024-12-06,December,12,Q4,2024,Mymensingh,Al-Amin Wholesale,Cosmetics & Beauty,Hair Oil,180,2,4.4,344.16,Corporate,Online,Credit Card
TXN1641,2024-12-06,December,12,Q4,2024,Dhaka,Jamuna Suppliers,Stationery & Office,Printer Paper,550,45,3.6,23859.0,Corporate,In-Store,bKash
TXN1642,2024-12-07,December,12,Q4,2024,Dhaka,Bismillah Trading,Electronics,Laptop,55000,29,1.5,1571075.0,Wholesale,Distributor,bKash
TXN1643,2024-12-07,December,12,Q4,2024,Rangpur,Karnaphuli Goods,Cosmetics & Beauty,Talcum Powder,90,8,3.5,694.8,Retail,Field Agent,Nagad
TXN1644,2024-12-07,December,12,Q4,2024,Sylhet,Greenfield Distributors,Agro Products,Jute Bale,2200,37,13.4,70492.4,Government,Online,Nagad
TXN1645,2024-12-07,December,12,Q4,2024,Chattogram,Surma Trade Co.,Agro Products,Pesticide,850,11,7.9,8611.35,Government,In-Store,Nagad
TXN1646,2024-12-07,December,12,Q4,2024,Dhaka,Meghna Traders,Pharmaceuticals,Vitamin C,30,12,3.3,348.12,Corporate,Online,Nagad
TXN1647,2024-12-07,December,12,Q4,2024,Dhaka,Dhaka General Supplies,Agro Products,Hybrid Seeds,300,22,4.2,6322.8,Corporate,In-Store,Credit Card
TXN1648,2024-12-07,December,12,Q4,2024,Chattogram,Al-Amin Wholesale,Cosmetics & Beauty,Shampoo,220,33,9.8,6548.52,Government,Distributor,Bank Transfer
TXN1649,2024-12-07,December,12,Q4,2024,Barishal,Rupsha Distributors,Pharmaceuticals,Antibiotic,150,23,2.3,3370.65,Retail,In-Store,Cash
TXN1650,2024-12-08,December,12,Q4,2024,Mymensingh,Shovon Brothers Ltd.,Cosmetics & Beauty,Face Cream,250,32,2.5,7800.0,Retail,Online,Cash
TXN1651,2024-12-08,December,12,Q4,2024,Chattogram,Karnaphuli Goods,Electronics,Mobile Phone,18000,27,13.2,421848.0,Wholesale,In-Store,Bank Transfer
TXN1652,2024-12-08,December,12,Q4,2024,Dhaka,Meghna Traders,Home & Furniture,Steel Almirah,8500,22,9.7,168861.0,Government,Field Agent,Cash
TXN1653,2024-12-08,December,12,Q4,2024,Khulna,National Suppliers Ltd.,Clothing & Textiles,T-Shirt,450,42,9.4,17123.4,Retail,In-Store,bKash
TXN1654,2024-12-09,December,12,Q4,2024,Mymensingh,Greenfield Distributors,Clothing & Textiles,Jeans,800,23,8.7,16799.2,Corporate,Distributor,bKash
TXN1655,2024-12-09,December,12,Q4,2024,Rajshahi,National Suppliers Ltd.,Stationery & Office,Ballpoint Pen Box,180,24,5.9,4065.12,Corporate,Online,Bank Transfer
TXN1656,2024-12-09,December,12,Q4,2024,Chattogram,Shovon Brothers Ltd.,Home & Furniture,Bed Sheet Set,950,28,13.4,23035.6,Corporate,Distributor,Nagad
TXN1657,2024-12-09,December,12,Q4,2024,Dhaka,Star Mart BD,Agro Products,Jute Bale,2200,39,8.0,78936.0,Government,Distributor,Cash
TXN1658,2024-12-09,December,12,Q4,2024,Rangpur,Jamuna Suppliers,Cosmetics & Beauty,Talcum Powder,90,2,12.9,156.78,Government,Distributor,Cash
TXN1659,2024-12-09,December,12,Q4,2024,Sylhet,Jamuna Suppliers,Clothing & Textiles,T-Shirt,450,46,14.6,17677.8,Retail,Distributor,Bank Transfer
TXN1660,2024-12-09,December,12,Q4,2024,Rajshahi,Dhaka General Supplies,Clothing & Textiles,Salwar Kameez,700,42,6.3,27547.8,Government,Field Agent,Nagad
TXN1661,2024-12-09,December,12,Q4,2024,Rajshahi,Dhaka General Supplies,Home & Furniture,Bed Sheet Set,950,15,1.8,13993.5,Wholesale,Field Agent,Cash
TXN1662,2024-12-09,December,12,Q4,2024,Rangpur,Bangladesh Agro Depot,Home & Furniture,Bed Sheet Set,950,23,0.1,21828.15,Wholesale,Distributor,Cash
TXN1663,2024-12-09,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Vitamin C,30,6,9.1,163.62,Government,Distributor,Credit Card
TXN1664,2024-12-09,December,12,Q4,2024,Khulna,Star Mart BD,Clothing & Textiles,Jeans,800,2,11.2,1420.8,Retail,Field Agent,bKash
TXN1665,2024-12-09,December,12,Q4,2024,Mymensingh,Star Mart BD,Food & Beverage,Rice (50kg),2800,16,2.2,43814.4,Corporate,Online,Bank Transfer
TXN1666,2024-12-09,December,12,Q4,2024,Chattogram,Halda Merchants,Food & Beverage,Biscuit Pack,120,19,11.8,2010.96,Wholesale,In-Store,Nagad
TXN1667,2024-12-10,December,12,Q4,2024,Sylhet,Surma Trade Co.,Clothing & Textiles,Jeans,800,24,10.1,17260.8,Retail,Distributor,bKash
TXN1668,2024-12-10,December,12,Q4,2024,Mymensingh,Bangladesh Agro Depot,Clothing & Textiles,T-Shirt,450,19,6.8,7968.6,Government,Online,Credit Card
TXN1669,2024-12-10,December,12,Q4,2024,Rajshahi,Prime Goods BD,Agro Products,Fertilizer,1200,36,13.1,37540.8,Wholesale,In-Store,Cash
TXN1670,2024-12-10,December,12,Q4,2024,Dhaka,Bismillah Trading,Clothing & Textiles,Saree,1200,14,8.7,15338.4,Government,Online,Credit Card
TXN1671,2024-12-10,December,12,Q4,2024,Mymensingh,Bismillah Trading,Pharmaceuticals,Antacid Syrup,80,34,13.1,2363.68,Retail,Online,Bank Transfer
TXN1672,2024-12-10,December,12,Q4,2024,Dhaka,Metro Trading House,Home & Furniture,Curtain,700,16,12.1,9844.8,Government,Field Agent,Bank Transfer
TXN1673,2024-12-10,December,12,Q4,2024,Mymensingh,Greenfield Distributors,Stationery & Office,Ballpoint Pen Box,180,8,2.0,1411.2,Retail,Distributor,bKash
TXN1674,2024-12-10,December,12,Q4,2024,Dhaka,Al-Amin Wholesale,Electronics,Rice Cooker,2200,9,14.9,16849.8,Corporate,In-Store,Nagad
TXN1675,2024-12-11,December,12,Q4,2024,Chattogram,Rahim & Sons Co.,Pharmaceuticals,Antibiotic,150,6,14.6,768.6,Government,Online,Cash
TXN1676,2024-12-11,December,12,Q4,2024,Dhaka,Dhaka General Supplies,Electronics,Rice Cooker,2200,46,3.4,97759.2,Corporate,Field Agent,Cash
TXN1677,2024-12-11,December,12,Q4,2024,Rangpur,Al-Amin Wholesale,Clothing & Textiles,Saree,1200,11,14.6,11272.8,Retail,In-Store,bKash
TXN1678,2024-12-11,December,12,Q4,2024,Dhaka,Dhaka General Supplies,Home & Furniture,Steel Almirah,8500,33,12.2,246279.0,Government,Distributor,Cash
TXN1679,2024-12-12,December,12,Q4,2024,Dhaka,Sonali Commerce,Agro Products,Hybrid Seeds,300,5,6.5,1402.5,Corporate,Online,Cash
TXN1680,2024-12-12,December,12,Q4,2024,Sylhet,National Suppliers Ltd.,Pharmaceuticals,Antacid Syrup,80,44,8.7,3213.76,Retail,Field Agent,Nagad
TXN1681,2024-12-12,December,12,Q4,2024,Barishal,Meghna Traders,Pharmaceuticals,Antacid Syrup,80,28,9.1,2036.16,Government,Online,Credit Card
TXN1682,2024-12-12,December,12,Q4,2024,Barishal,Prime Goods BD,Agro Products,Hybrid Seeds,300,8,1.5,2364.0,Retail,Online,Nagad
TXN1683,2024-12-12,December,12,Q4,2024,Chattogram,Greenfield Distributors,Electronics,Mobile Phone,18000,4,10.2,64656.0,Corporate,Distributor,Credit Card
TXN1684,2024-12-12,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Stationery & Office,Printer Paper,550,8,7.1,4087.6,Retail,Field Agent,Bank Transfer
TXN1685,2024-12-12,December,12,Q4,2024,Dhaka,National Suppliers Ltd.,Stationery & Office,Stapler,350,33,7.9,10637.55,Retail,Distributor,Credit Card
TXN1686,2024-12-12,December,12,Q4,2024,Dhaka,Shovon Brothers Ltd.,Food & Beverage,Mustard Oil,180,16,1.2,2845.44,Government,Online,bKash
TXN1687,2024-12-12,December,12,Q4,2024,Dhaka,Shovon Brothers Ltd.,Clothing & Textiles,T-Shirt,450,35,6.4,14742.0,Wholesale,Field Agent,bKash
TXN1688,2024-12-13,December,12,Q4,2024,Rangpur,Sonali Commerce,Home & Furniture,Plastic Chair,600,14,13.7,7249.2,Corporate,Online,Bank Transfer
TXN1689,2024-12-13,December,12,Q4,2024,Khulna,National Suppliers Ltd.,Agro Products,Pesticide,850,10,0.6,8449.0,Wholesale,Distributor,Credit Card
TXN1690,2024-12-13,December,12,Q4,2024,Rangpur,Greenfield Distributors,Stationery & Office,Printer Paper,550,25,6.6,12842.5,Retail,In-Store,bKash
TXN1691,2024-12-13,December,12,Q4,2024,Dhaka,Al-Amin Wholesale,Clothing & Textiles,T-Shirt,450,50,3.9,21622.5,Government,Online,Credit Card
TXN1692,2024-12-13,December,12,Q4,2024,Rangpur,Padma Enterprise,Home & Furniture,Curtain,700,24,1.7,16514.4,Wholesale,Online,Credit Card
TXN1693,2024-12-13,December,12,Q4,2024,Mymensingh,Greenfield Distributors,Pharmaceuticals,Antibiotic,150,36,12.5,4725.0,Corporate,In-Store,Bank Transfer
TXN1694,2024-12-14,December,12,Q4,2024,Dhaka,Metro Trading House,Stationery & Office,Stapler,350,27,6.9,8797.95,Retail,Distributor,Cash
TXN1695,2024-12-14,December,12,Q4,2024,Dhaka,National Suppliers Ltd.,Home & Furniture,Curtain,700,20,7.3,12978.0,Retail,Field Agent,Nagad
TXN1696,2024-12-14,December,12,Q4,2024,Dhaka,Meghna Traders,Home & Furniture,Steel Almirah,8500,15,5.0,121125.0,Government,In-Store,Credit Card
TXN1697,2024-12-14,December,12,Q4,2024,Chattogram,Bangladesh Agro Depot,Agro Products,Pesticide,850,27,13.5,19851.75,Corporate,Field Agent,Nagad
TXN1698,2024-12-15,December,12,Q4,2024,Barishal,Rupsha Distributors,Clothing & Textiles,Panjabi,950,15,1.0,14107.5,Retail,Online,Credit Card
TXN1699,2024-12-15,December,12,Q4,2024,Chattogram,Metro Trading House,Stationery & Office,Printer Paper,550,50,5.7,25932.5,Government,Online,bKash
TXN1700,2024-12-15,December,12,Q4,2024,Chattogram,Halda Merchants,Electronics,Rice Cooker,2200,10,14.2,18876.0,Wholesale,Online,Nagad
TXN1701,2024-12-15,December,12,Q4,2024,Chattogram,Al-Amin Wholesale,Electronics,Laptop,55000,13,4.4,683540.0,Corporate,Online,Bank Transfer
TXN1702,2024-12-15,December,12,Q4,2024,Dhaka,Al-Amin Wholesale,Agro Products,Fertilizer,1200,37,1.7,43645.2,Wholesale,Online,bKash
TXN1703,2024-12-16,December,12,Q4,2024,Khulna,Prime Goods BD,Home & Furniture,Pillow,350,5,6.1,1643.25,Retail,In-Store,Bank Transfer
TXN1704,2024-12-16,December,12,Q4,2024,Mymensingh,Padma Enterprise,Electronics,Mobile Phone,18000,33,14.5,507870.0,Corporate,In-Store,Bank Transfer
TXN1705,2024-12-16,December,12,Q4,2024,Rangpur,Greenfield Distributors,Stationery & Office,Calculator,750,45,11.8,29767.5,Government,Field Agent,Credit Card
TXN1706,2024-12-16,December,12,Q4,2024,Dhaka,Star Mart BD,Electronics,Electric Fan,1500,41,3.5,59347.5,Retail,Field Agent,Credit Card
TXN1707,2024-12-16,December,12,Q4,2024,Dhaka,Al-Amin Wholesale,Food & Beverage,Noodles,25,41,4.0,984.0,Government,Distributor,Bank Transfer
TXN1708,2024-12-16,December,12,Q4,2024,Khulna,Sonali Commerce,Stationery & Office,Ballpoint Pen Box,180,19,11.5,3026.7,Wholesale,In-Store,Bank Transfer
TXN1709,2024-12-16,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Cosmetics & Beauty,Lipstick,150,28,1.4,4141.2,Government,Field Agent,Bank Transfer
TXN1710,2024-12-16,December,12,Q4,2024,Chattogram,Bangladesh Agro Depot,Stationery & Office,Stapler,350,20,8.5,6405.0,Corporate,Online,Nagad
TXN1711,2024-12-17,December,12,Q4,2024,Dhaka,National Suppliers Ltd.,Agro Products,Potato (Sack),1100,42,8.9,42088.2,Corporate,Field Agent,Cash
TXN1712,2024-12-17,December,12,Q4,2024,Mymensingh,Rahim & Sons Co.,Electronics,Electric Fan,1500,33,2.3,48361.5,Corporate,Distributor,Credit Card
TXN1713,2024-12-17,December,12,Q4,2024,Rajshahi,Teesta Traders,Home & Furniture,Plastic Chair,600,14,3.4,8114.4,Government,Distributor,Cash
TXN1714,2024-12-17,December,12,Q4,2024,Khulna,National Suppliers Ltd.,Home & Furniture,Pillow,350,32,1.4,11043.2,Corporate,Field Agent,Credit Card
TXN1715,2024-12-17,December,12,Q4,2024,Dhaka,Rahim & Sons Co.,Pharmaceuticals,Antibiotic,150,44,5.1,6263.4,Government,Online,Nagad
TXN1716,2024-12-18,December,12,Q4,2024,Rangpur,Rupsha Distributors,Agro Products,Jute Bale,2200,49,5.2,102194.4,Wholesale,Distributor,Cash
TXN1717,2024-12-18,December,12,Q4,2024,Dhaka,Metro Trading House,Stationery & Office,Ballpoint Pen Box,180,2,11.9,317.16,Wholesale,Field Agent,Nagad
TXN1718,2024-12-18,December,12,Q4,2024,Rajshahi,National Suppliers Ltd.,Home & Furniture,Steel Almirah,8500,32,6.5,254320.0,Corporate,Distributor,Bank Transfer
TXN1719,2024-12-18,December,12,Q4,2024,Barishal,Rupsha Distributors,Stationery & Office,Printer Paper,550,20,8.7,10043.0,Government,Online,Cash
TXN1720,2024-12-18,December,12,Q4,2024,Dhaka,Surma Trade Co.,Clothing & Textiles,Panjabi,950,21,12.6,17436.3,Wholesale,In-Store,Nagad
TXN1721,2024-12-18,December,12,Q4,2024,Sylhet,Rahim & Sons Co.,Pharmaceuticals,Vitamin C,30,13,10.1,350.61,Corporate,Field Agent,Nagad
TXN1722,2024-12-18,December,12,Q4,2024,Rajshahi,Bangladesh Agro Depot,Home & Furniture,Bed Sheet Set,950,11,10.7,9331.85,Wholesale,Field Agent,Credit Card
TXN1723,2024-12-18,December,12,Q4,2024,Sylhet,Halda Merchants,Home & Furniture,Pillow,350,38,5.2,12608.4,Corporate,Online,Credit Card
TXN1724,2024-12-19,December,12,Q4,2024,Rajshahi,Jamuna Suppliers,Food & Beverage,Mineral Water,20,20,13.6,345.6,Corporate,Distributor,Credit Card
TXN1725,2024-12-19,December,12,Q4,2024,Dhaka,Shovon Brothers Ltd.,Cosmetics & Beauty,Talcum Powder,90,23,14.3,1773.99,Wholesale,Field Agent,Cash
TXN1726,2024-12-20,December,12,Q4,2024,Rajshahi,Padma Enterprise,Electronics,Mobile Phone,18000,8,9.6,130176.0,Government,Distributor,Bank Transfer
TXN1727,2024-12-20,December,12,Q4,2024,Chattogram,Bismillah Trading,Pharmaceuticals,Paracetamol,10,24,8.6,219.36,Wholesale,Distributor,Nagad
TXN1728,2024-12-20,December,12,Q4,2024,Rajshahi,Sonali Commerce,Agro Products,Potato (Sack),1100,15,9.6,14916.0,Retail,Distributor,bKash
TXN1729,2024-12-20,December,12,Q4,2024,Khulna,Rahim & Sons Co.,Stationery & Office,Notebook,60,41,6.7,2295.18,Retail,In-Store,Cash
TXN1730,2024-12-20,December,12,Q4,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Face Cream,250,7,0.8,1736.0,Corporate,Field Agent,Credit Card
TXN1731,2024-12-20,December,12,Q4,2024,Rajshahi,Rupsha Distributors,Pharmaceuticals,Vitamin C,30,33,10.7,884.07,Corporate,Online,Bank Transfer
TXN1732,2024-12-20,December,12,Q4,2024,Sylhet,Prime Goods BD,Food & Beverage,Mustard Oil,180,29,6.4,4885.92,Government,In-Store,Credit Card
TXN1733,2024-12-20,December,12,Q4,2024,Rajshahi,Bismillah Trading,Cosmetics & Beauty,Shampoo,220,34,13.1,6500.12,Government,In-Store,Credit Card
TXN1734,2024-12-21,December,12,Q4,2024,Chattogram,Star Mart BD,Pharmaceuticals,Antacid Syrup,80,21,6.2,1575.84,Corporate,In-Store,Nagad
TXN1735,2024-12-21,December,12,Q4,2024,Dhaka,Metro Trading House,Pharmaceuticals,Antacid Syrup,80,14,9.4,1014.72,Corporate,Field Agent,bKash
TXN1736,2024-12-21,December,12,Q4,2024,Dhaka,Bismillah Trading,Clothing & Textiles,Saree,1200,20,11.8,21168.0,Retail,Field Agent,bKash
TXN1737,2024-12-21,December,12,Q4,2024,Chattogram,Al-Amin Wholesale,Home & Furniture,Curtain,700,17,10.0,10710.0,Government,Field Agent,Credit Card
TXN1738,2024-12-21,December,12,Q4,2024,Sylhet,Shovon Brothers Ltd.,Stationery & Office,Printer Paper,550,12,15.0,5610.0,Government,Distributor,Cash
